First Name,Last Name,COMMCODE,TRADECODE,ADDRESS,PHONE,EMAIL
KOHLICO FOODS AND BEVERAGES PVT. LTD.,OTHER SEEDS         ,M,K690,"391, NARSI NATHA STREETMAHESH CHAMBER, ROOM NO.1 & 2 ,IST FLOOR, MUMBAI ,MAHARASHTRA  Pin:400 009",7715820005,msk@kohlicofoods.com
KHATU SHYAMJI TRADERS,OTHER SEEDS         ,M,K976," ,BARABANKI ,UTTAR PRADESH  Pin:225 306",9455929655,vijayjaiswal623@gmail.com
RAJAT AGRO COMMODITIES PVT. LTD,OTHER SEEDS         ,M,R976,"GRAM PALDA ,INDORE ,MADHYA PRADESH  Pin:452020",9425322004,rajul@rajatagro.com
NARENDRA TRADING COMPANY,OTHER SEEDS         ,M,N415,"SHOP NO.42 ,KURNOOL ,ANDHRA PRADESH  Pin:518 003",9000009961,ajwanwala@gmail.com
SRINIWAS HERBS PRIVATE LIMITED,OTHER SEEDS         ,M,S3312,"D659 ,KOLKATA ,WEST BENGAL  Pin:700045",9831823629,sriniwasherbspvt@gmail.com
JAIN IRRIGATION SYSTEMS LTD,GARLIC              ,N,J368,"JAIN PLASTIC PARK ,JALGA0N ,MAHARASHTRA  Pin:425 001",09422774951,jisl@jains.com
V.T. FOODS PVT LTD,GARLIC              ,N,V798,"G-9, SWAMI VIVEKANAND COMPLEXVASI TALAV,GARDEN ROAD ,MAHUVA DIST,BHAVNAGAR ,GUJARAT  Pin:364290",9978136555,vtfoods.onion@gmail.com
SARAH EXIM PVT.LTD,GARLIC              ,N,S2209,"1803/1804, SEA QUEEN HERITAGEPLOT NO.6, SECTOR-18 ,SANPADA, NAVI MUMBAI ,MAHARASHTRA  Pin:400705",9167441944,sarahdocument@gmail.com
SANTRAM FOOD EXPORT,GARLIC              ,N,S2792,"S 3, 2ND FLOORPANDIT DINDAYAL COMPLEX ,MAHUVA ,GUJARAT  Pin:364290",9898182912,santramfoodexport@gmail.com
Real Dehydrates,GARLIC              ,N,R1395,"SAILESH SEEDSOPP. M.M.SHOPPING CENTRE ,DIST. BHAVNAGAR ,GUJARAT  Pin:364290",07802900900,export@realdehydrates.com
CHHATARIYA VEG EXPO PVT LTD,GARLIC              ,N,C526,"BEHIND H.P. PETROL PUMP ,MAHUVA ,GUJARAT  Pin:364290",9426731112,info@chhatariyaveg.com
PRIDE FRESH PRODUCE,GARLIC              ,N,P1018,"B12, 6TH FLOORGROMA HOUSE ,VASHI, NAVI MUMBAI ,MAHARASHTRA  Pin:400705",9820136456,pridetrading@mtnl.net.in
TARSEEL EXPORTS,GARLIC              ,N,T617,"PLOT NO.C-48/1T.T.C.  INDUSTRIAL AREA ,NAVI MUMBAI, THANE ,MAHARASHTRA  Pin:400 705",9867869398,tarseelexports@hotmail.com
GARLICO INDUSTRIES LIMITED,GARLIC              ,N,G244,"9/1INDUSTRIAL ESTATE ,MANDSAUR ,MADHYA PRADESH  Pin:458 001",7389905287,info@garlicoindia.com
APPLE FOOD INDUSTRIES,GARLIC              ,N,A2924,"SURVEY NO.261 ,UNA ,GUJARAT  Pin:362560",9825836050,info@applefood.in
BSR FOODS,GARLIC              ,N,B939,"SURVEY  No. 45/1OLD RATOL ROAD ,MAHUVA, BHAVNAGAR ,GUJARAT  Pin:364290",9879461716,info@bsrfoods.in
DAKSH FOODS PVT LTD,GARLIC              ,N,D517,"B-32MARKETING YARD ,BHAVNAGAR ,GUJARAT  Pin:364004",9898508079,info@dakshfoods.com
PARDES DEHYDRATION COMPANY,GARLIC              ,N,P320,"POST BOX No 31 GONDAL NATIONAL HW BY PASSNR GUNDALA CROSSING ,GONDAL RAJKOT ,GUJARAT  Pin:360 311",9825076026,hp@pardesdehydration.com
A AND F DEHY FOODS,GARLIC              ,N,A1395,"SURVEY NO.49/P ,MAHUVA ,GUJARAT  Pin:364290",9512351414,mail@murtuzafoods.com
CAPITAL DEHYDRATION,GARLIC              ,N,C449,"107, NOMONY BAZAR, MEGHDOOT CINEMAMAHUVA DT, BHAVNAGAR DT ,MAHUVA ,GUJARAT  Pin:364290",9825836050,info@capitaldehydration.com
GARON DEHYDRATES PVT.LTD,GARLIC              ,N,G727,"SURVEY NO.56/3,56/4,56/5VILLAGE BIHADIA ,INDORE ,MADHYA PRADESH  Pin:452020",9406684917,garonfoods@yahoo.in
AARTI TRADING,GARLIC              ,N,A1623,"359, CENTRAL FACILITY BLDG.NO.1MASALA MARKET (MUDI BAZAR) ,SECTOR-19, VASHI, NAVI MUMBAI ,MAHARASHTRA  Pin:400705",9967999117,aartitradingindia@gmail.com
PARTH FOODS,GARLIC              ,N,P1068,"BHAVNAGAR NATIONAL HIGHWAY,VILLAGE BHADROD ,MAHUVA ,GUJARAT  Pin:364290",9925332210,info@parthfoods.in
SUMAN INTERNATIONAL EXPORT IMPORT PVT LTD,GARLIC              ,N,S3024,"D65B, KH NO.60TOP FLOOR, FREEDOM FIGHTER ENCLAVE ,NEW DELHI ,DELHI  Pin:110068",9560320009,akarsh.srivastva@gmail.com
HAMID INTERNATIONAL,GARLIC              ,N,H291,"180,STAR EXPORT HOUSE ,CHENNAI ,TAMIL NADU  Pin:600 108",9841078640,export@hamidinternational.com
PRIME AGRO FOOD PRODUCTS,GARLIC              ,N,P994,"PLOT NO. 31JAMWADI G.I.D.C - 2 ,GONDAL, RAJKOT ,GUJARAT  Pin:360311",9879879689,info@primeagrofoodproducts.com
SKY AGRI EXPORT,GARLIC              ,N,S3004,"G-15Sahyog Complex ,Mahuva,Bhavnagar ,GUJARAT  Pin:364290",8000520406,info@skyagriexport.com
FOODTECH CORPORATION,GARLIC              ,N,F285,"B/102,GREEN MEADOWS CHS LTD. ,ST. ROAD, MIRA ROAD EAST ,MAHARASHTRA  Pin:401107",9833353303,ftcorp@hotmail.com
HBH FOODS,GARLIC              ,N,H561,"38/B,  DIAMOND NAGARNEAR APMC ,MAHUVA ,GUJARAT  Pin:364290",9979343499,sales@hbhfoods.in
NALANDA INDUSTRIES,GARLIC              ,N,N596,"59INDUSTRIAL AREA ,MANDSAUR ,MADHYA PRADESH  Pin:458001",9425105116,nalandaindustries59@gmail.com
FORTUNE TRADES,GARLIC              ,N,F271,"No.03A    QUEENS COURTMONTIETH ROAD ,CHENNAI ,TAMIL NADU  Pin:600008",9940085810,fortunetrades13@gmail.com
BAGORA DEHYDRATES,GARLIC              ,N,B647,"AT. BHUNAVA, SURVEY NO. 106/PAIKIHADAMTALA INDUSTRIAL AREA ,TA -GONDAL RAJKOT ,GUJARAT  Pin:360311",9979850566,export@bagoradehydrates.com
SOUTHERN HEALTH FOODS PRIVATE LIMITED,GARLIC              ,N,S3040,"129   Z BLOCK   PLOT No  11606TH AVENUE ,CHENNAI ,TAMIL NADU  Pin:600040",8754481894,mannafoodsindia@gmail.com
ROYAL EXIM,GARLIC              ,N,R1379,"OLD NO.4/1NEW NO.7 ,CHENNAI ,TAMIL NADU  Pin:600001",9791148768,royalexim786@gmail.com
POPULAR FOOD PRODUCTS,GARLIC              ,N,P1141,"XII/630,OKKAL P O, M C ROADPERUMBAVOOR ,ERNAKULAM ,KERALA  Pin:683 550",9946200200,sales.tiruvonam@gmail.com
PARAG IMPEX,TAMARIND            ,O,P896,"208 B/2, CHADDA CRESCENTSECTOR 17 ,VASHI, NAVI MUMBAI ,MAHARASHTRA  Pin:400 703",9321025757,paragimpex@yahoo.com
S.D.ENTERPRISE,TAMARIND            ,O,S2667,"161/1ANJALI BHAWAN ,KOLKATA ,WEST BENGAL  Pin:700 049",9831075365,sdenterprise.india@gmail.com
MOHANSUNDARAM EXPORTS,TAMARIND            ,O,P531,"3/79D,MAINROAD ,SALEM ,TAMIL NADU  Pin:637504",9443246363,sltextile@gmail.com
SEEDS &#38 SPICES (INDIA),TAMARIND            ,O,S587,"SAI SHIDHI BLDG. 1ST FLOOROFFICE NO. 105, PLOT NO. 165/174 ,SANPADA, NAVI MUMBAI ,MAHARASHTRA  Pin:400706",09448332766,almizan_acjohn@hotmail.com
MINEX AGENCIES,TAMARIND            ,O,M409,"71GANESH CHANDRA AVENUE ,KOLKATA ,WEST BENGAL  Pin:700013",9830043450,minx@dataone.in
AVT NATURAL PRODUCTS LIMITED,TAMARIND             SPICE OILS & OLEORES MINT OILS           ,O,T253,"60Rukmani Lakshmipathy Salai ,CHENNAI ,TAMIL NADU  Pin:600 008",9841061191,dileepraj.p@avtnatural.com
KANCOR INGREDIENTS LIMITED,TAMARIND             CURRY POWDER         SPICE OILS & OLEORES MINT OILS           ,O,K790,"5TH FLOOR, IMPERIUM 159MAROL MAROSHI ROAD,  VIJAY NAGAR ,MUMBAI ,MAHARASHTRA  Pin:400059",9995869744,imports@kancor.in
SAFA TRADELINK,TAMARIND            ,O,S2675,"4/2718VANIA SHERI ,SURAT ,GUJARAT  Pin:395003",9825123130,info@safatradelink.com
GD ENTERPRISES,TAMARIND             CURRY POWDER        ,O,G638,"302, JAMUNA APARTMENT68, OPP SHOPPERS STOP ,MUMBAI ,MAHARASHTRA  Pin:400 058",9821012234,mehta@mehtaexpo.com
OVERSEAS   TRADERS,TAMARIND            ,O,O059,"5/6,GREEN FIELD BUILDING ,MAHIM (W),MUMBAI ,MAHARASHTRA  Pin:400 016",9820033596,otmumbai@hotmail.com
INDO WORLD TRADING CORPORATION,TAMARIND             SPICE OILS & OLEORES,O,I051,"B-II/6MOHAN CO-OPERTIVE INDL. ESTATE ,NEW DELHI ,DELHI  Pin:110044",9810137932,anil@indo-world.com
AAYU IMPEX,TAMARIND             CURRY POWDER        ,O,A766,"SHOP NO.1PAVAPURI APTS ,MUMBAI ,MAHARASHTRA  Pin:400004",9820281445,aayuimpex@gmail.com
V.K. ENTERPRISE,TAMARIND            ,O,V291,"MEGHRAJ APARTMENT CHS LTDGR.FLR, SHOP NO.1,NR.AMBOLI RLY CROSSING ,JOGESHWARI (E), MUMBAI ,MAHARASHTRA  Pin:400060",9820779766,accounts@vkenterprise.org
YELOW    ZONNE,TAMARIND            ,O,Y99,"39/2BALAJI NAGAR ,COIMBATORE ,TAMIL NADU  Pin:641019",9843230108,yelowzonne@gmail.com
ARK BIOSCIENCES PVT.LTD.,NUTMEG/MACE CURRY POWDER        ,P,A1131,"9/9-D, KASTUR MAHAL, OPP. CANARA BANKSION EAST ,MUMBAI ,MAHARASHTRA  Pin:400 022",9987542780,rupali@hartfoods.com
ANN IMPEX HOUSE OF SPICES,NUTMEG/MACE,P,A918,"V/139 D, CHENGALKALADY P.O ,COCHIN ,KERALA  Pin:683 574",9847132323,annimpex@joanspices.com
M.J.K TRADERS,NUTMEG/MACE,P,M1242,"V/487 ,MANJAPRA ,KERALA  Pin:683581",09544351335,spicesmjk@gmail.com
INTER CONTINENTAL TRADERS,NUTMEG/MACE,P,I366,"30/425SPICE TOWER ,PALAKKAD ,KERALA  Pin:678014",9349610913,intercontinentalpgt@gmail.com
INTERCON ASSOCIATES,NUTMEG/MACE,P,I165,"A-6 2ND FLOORSHREE SIDDHIVINAYAK PLAZA ,ANDHERI WEST,  MUMBAI ,MAHARASHTRA  Pin:400053",9920038105,interconassociates@gmail.com
NEHA INTERNATIONAL,NUTMEG/MACE,P,N924,"130COMMODITY EXCHANGE BUILDING, 1ST FLOOR ,VASHI ,MAHARASHTRA  Pin:400705",9820277231,nehasinternational@gmail.com
BAWA MASALA COMPANY,CURRY POWDER        ,W,B026,"B-11LAWRENCE ROAD , ,DELHI  Pin:110 035",9971061295,ips@bawamasala.com
DESAI BROTHERS LTD,CURRY POWDER        ,W,D405,"1436KASBA PETH ,PUNE ,MAHARASHTRA  Pin:411 011",9326647733,vishwas@dblfood.com
MIDAS FOODS INDIA PVT. LTD,CURRY POWDER        ,W,M1342,"R-3, FLAT NO.5NEHRU ENCLAVE ,NEW DELHI ,DELHI  Pin:110 019",9837772966,accounts@midasfoods.in
INTERNATIONAL FLAVOURS &#38 FRAGRANCES INDIA PVT.LTD,CURRY POWDER        ,W,I292,"1-5SEVEN WELLS STREET ,CHENNAI ,TAMIL NADU  Pin:600016",9600980971,gopikrishnan.s@iff.com
ADF FOODS LIMITED,CURRY POWDER        ,W,A402,"83/86GIDC INDUSTRIAL ESTATE ,NADIAD, KHEDA ,GUJARAT  Pin:387001",9725634375,info@adf-foods.com
GENERAL MILLS INDIA PVT LTD,CURRY POWDER        ,W,G941,"902VENTURA ,MUMBAI ,MAHARASHTRA  Pin:400076",9892900247,devendra.k@genmills.com
BOLSTS INDIAN CONDIMENTS PVT LTD,CURRY POWDER        ,W,B055,"NO.9ASHLEY PARK ROAD ,BANGALORE ,KARNATAKA  Pin:560 001",9844135424,bolsts@bgl.vsnl.net.in
JHAVERI INDUSTRIES,CURRY POWDER        ,W,J390,"32,ANNAPURNA INDUSTRIAL ESTATE ,MUMBAI ,MAHARASHTRA  Pin:400077",9820127370,badshah@badshahmasala.com
SAMSONS TRADING COMPANY PRIVATE LIMITED,CURRY POWDER        ,W,S019,"19 TULSI 2ND FLOOR14TH ROAD ,MUMBAI ,MAHARASHTRA  Pin:400 052",9820079015,info@samsons.co.in
USHODAYA ENTERPRISES PVT. LTD.,CURRY POWDER        ,W,U015,"6 3 570EENADU COMPLEX ,HYDERABAD ,ANDHRA PRADESH  Pin:500482",8790300927,exports@priyafoods.com
FERNS FINE FOODS PVT LTD,CURRY POWDER        ,W,F270,"2722,  CLOVER HIGH LANDNIBM ROAD ,PUNE ,MAHARASHTRA  Pin:411048",9822057113,brian@ferns.co.in
DRY BLEND FOODS PRIVATE LIMITED,CURRY POWDER        ,W,D789,"FLAT NO. 5R-3 ,NEW DELHI ,DELHI  Pin:110019",9837772966,accounts@midasfoods.in
BIMALA SPICES FOOD INDUSTRIES (P) LTD.,CURRY POWDER        ,W,B607,"9-4-80/1, NANAL NAGARIIND, LANCER ROAD ,HYDERABAD ,ANDHRA PRADESH  Pin:500008",9000374033,info@bsfspices.com
CLASSIC SPICES PRIVATE LIMITED,CURRY POWDER         SPICE OILS & OLEORES,W,C341,"319WARD NO.23 ,OTTAPALAM ,KERALA  Pin:679 101",9847020696,eprajkumar@yahoo.co.in
TWILITE PRODUCTS (INDIA),CURRY POWDER        ,W,T536,"B-27/28NICE ,NASHIK ,MAHARASHTRA  Pin:422 007",9766243000,sales@twiliteonline.com
KANWAL FOODS &#38 SPICES (I) PVT.LTD,CURRY POWDER        ,W,K942,"INDUSTRIAL ESTATEKHANABAL ,ANANTNAG ,JAMMU & KASHMIR  Pin:192 101",9697700207,kfsbangalore@gmail.com
PARAS SPICES PVT LTD.,CURRY POWDER        ,W,P692,"V.P.O KHOSAPANDO ,MOGA ,PUNJAB  Pin:142 001",9815301224,paras_spices@yahoo.co.in
BHAGAT EXPORT,CURRY POWDER        ,W,B787,"02,SHIVNAGAR SOCIETY ,KADI, MEHSANA ,GUJARAT  Pin:382715",9408329455,bhagateprot242797@yahoo.com
SATVAM NUTRIFOODS LIMITED,CURRY POWDER        ,W,S2853,"203 A,B, C ,2ND FLOOR, BLOCK NO. AGANESH MERIDIAN, OPP.NEW HIGH COURT ,AHMEDABAD ,GUJARAT  Pin:380061",9879106406,satvamnutrifoods@gmail.com
AMBER FOOD AND INGREDIENTS INDIA PRIVATE LIMITED,CURRY POWDER        ,W,A1701,"38   EAST PONNURANGAM STREETRS PURAM ,COIMBATORE ,TAMIL NADU  Pin:641001",9688050333,vinotha@amberfoods.in
SEALINE IMPEX,CURRY POWDER        ,W,S1764,"11/130-HKAIRALI ,ALUVA ,KERALA  Pin:683112",9961316366,anilg.kerlakitchen@gmail.com
CLIQUE  EXPORTS  PVT. LTD.,CURRY POWDER        ,W,C294,"605, 6TH FLOOR,CRESCENT ROYALE,OFF ANDHERI LINK ROAD ,BH.HYUNDAI SHOWROOM,ANDHERI-W,MUMBAI ,MAHARASHTRA  Pin:400 053",9819632668,sales@cliqueltd.com
D.K BROTHERS,CURRY POWDER        ,W,D659,"DSOUZA COMPOUNDNEAR SANTACRUZ MANSION NO. 55 ,MUMBAI ,MAHARASHTRA  Pin:400055",9920695585,dkbrothers42@yahoo.com
SHREE ADDITIVES (PHARMA &#38 FOODS)PVT LTD,CURRY POWDER        ,W,S3236,"858-AKOTHARI ESTATE ,GANDHINAGAR ,GUJARAT  Pin:382721",9898000567,vijay@shreeadditives.com
G. A. FOODS (INDIA) PVT. LTD.,CURRY POWDER        ,W,G839,"2001 B ADITYA TOWER, BEHIND ANAND BHAVANOPP SAKKI NAGAR ,MUMBAI ,MAHARASHTRA  Pin:400004",9376635627,samir@gafood.com
LANSON VENTURES,CURRY POWDER        ,W,L236,"34POONAMALLEE HIGH ROAD ,CHENNAI ,TAMIL NADU  Pin:600107",9884504345,mail@lansonventures.com
HONEY OVERSEAS,CURRY POWDER        ,W,H438,"WZ-167, MAIN ROADUTTAM NAGAR ,NEW DELHI ,DELHI  Pin:110059",9810148875,amitgulia007@yahoo.co.in
SASHA EXPORTS UNIT OF SASHA ASSOCIATION FOR CRAFT PRODUCERS,CURRY POWDER        ,W,SG18,"1C ,KOLKATA ,WEST BENGAL  Pin:700014",9830079699,rn.jana@sashaworld.com
MERWANJEE POONJIAJEE &#38 SONS PVT. LTD.,CURRY POWDER        ,W,M076,"34P. DMELLO ROAD,34 ,MUMBAI ,MAHARASHTRA  Pin:400 009",9820059745,chutney@vsnl.com
ARYAJAN VENTURES PRIVATE LIMITED,CURRY POWDER        ,W,A2751,"103,SHUBHAM FLORA, R.C. MARG ,MUMBAI ,MAHARASHTRA  Pin:400071",9768066620,info@aryajan.com
FIVE STAR FOODS,CURRY POWDER        ,W,F186,"11RAILWAY ,PONNERI ,TAMIL NADU  Pin:601 204",9840801307,jby3k@hotmail.com
ASHWMEGH SPICES PVT. LTD,CURRY POWDER        ,W,A2895,"KHASRA NO. 26/29GALI NO. 22, LIBASPUR ,DELHI ,DELHI  Pin:110042",9810010036,peanut.jain@gmail.com
KALYAN FOODS AND  SPICES INDIA PRIVATE  LIMITED,CURRY POWDER        ,W,K839,"1/50-BPOUND ROAD ,THRISSUR ,KERALA  Pin:680014",9539000033,kalyanfoodstuff@gmail.com
SOMOCHEM INDIA PVT.LTD,CURRY POWDER        ,W,S1339,"501 , XTRIUM , 291 ANDHERI KURLA ROADNEXT TO HOLY FAMILY CHURCH , CHAKALA ,ANDHERI ,MAHARASHTRA  Pin:400093",9619281735,nilesh@somochem.com
Qualitech International Industries,CURRY POWDER        ,W,Q023,"1SUHRAWARDY AVENUE ,KOLKATA ,WEST BENGAL  Pin:700001",9830829521,qualitechinternational@gmail.com
ORBITS INTERNATIONAL,CURRY POWDER        ,W,O103,"SHOP NO.1,KUTCHI LOHANA BLDG55. MAZAGAON ROAD ,MUMBAI ,MAHARASHTRA  Pin:400010",9819076407,orbitsmanager@gmail.com
BETHANIA,CURRY POWDER        ,W,B489,"37/428PAYYAMBALAM P O , ,KERALA  Pin:670001",9645744760,bethaniakannur@gmail.com
SHUBHAM GOLDIEE MASALE  PVT LTD,CURRY POWDER        ,W,S433,"51/40GOLDIEE HOUSE ,KANPUR ,UTTAR PRADESH  Pin:208001",9839081000,sudeep.goenka@goldiee.com
SRI KRISHNA SWEETS PRIVATE LIMITED,CURRY POWDER        ,W,S3062,"NO.137 ,COIMBATORE ,TAMIL NADU  Pin:641002",9095104444,sks@srikrishnasweets.net
BABA GLOBAL LIMITED,CURRY POWDER        ,W,B411,"4873CHANDNI CHOWK ,NEW DELHI ,DELHI  Pin:110 006",9350857597,bgl@vsnl.com
GOANA FOODS,CURRY POWDER        ,W,G804,"270, GAUNCAR WADOBATIM, GOA VELHA,ILHAS ,PANAJI ,GOA  Pin:403108",8208788400,info@goanafoods.com
ROOPAK  OVERSEAS PVT. LTD,CURRY POWDER        ,W,R531,"A-21/20 ,NEW DELHI ,DELHI  Pin:110028",9811173222,roopaksince1958@yahoo.com
UNION TRADING COMPANY,CURRY POWDER        ,W,U061,"153/5GOVINDAPPA   NAICKEN   STREET ,CHENNAI ,TAMIL NADU  Pin:600 001",9841029305,utc@utcspice.co.in
SEXONA CONDIMENT COMPANY,CURRY POWDER        ,W,S1716,"1GARSTIN PLACE ,KOLKATA ,WEST BENGAL  Pin:700001",9830048980,sexona@vsnl.net
VIRTUS TRADE,CURRY POWDER        ,W,V945,"GF-14FELIX COMPLEX ,VADODARA ,GUJARAT  Pin:390023",9.19974E+11,pnair@virtustrade.com
RAGHUVANSHI EXPORTS,CURRY POWDER        ,W,R1038,"2-A, GOVT.INDL.ESTATEKANDIVALI (W) ,MUMBAI ,MAHARASHTRA  Pin:400 067",9167055188,raghuvanshiexports@rediffmail.com
AGINI TRADERS,CURRY POWDER        ,W,A2798,"OLD NO.10A, NEW NO.21/1PERIYAR NAGAR ,KARUR ,TAMIL NADU  Pin:639002",9894839408,nach12383@gmail.com
V. P. BEDEKAR &#38 SONS PVT. LTD.,CURRY POWDER        ,W,V898,"BEDEKAR SADAN NO. 356, GHARPURE PATH GIRGAUM ,GIRGAUM, MUMBAI ,MAHARASHTRA  Pin:400004",9820217484,bedekar.sales@gmail.com
SADA IMPEX,CURRY POWDER        ,W,S2939,"241/1SADA IMPEX ,CHENNAI ,TAMIL NADU  Pin:600001",9003137386,sadaimpex@gmail.com
JAYSONS,CURRY POWDER        ,W,J722,"5, LEELA NIWASMEERA BAUGH ,SANTACRUZ(W), MUMBAI ,MAHARASHTRA  Pin:400054",9892393360,jaysonsexp@gmail.com
SUDIP AND COMPANY,CURRY POWDER        ,W,S195,"A/17, 1ST FLOOR, ARISTROCRATE,LAJYA ESTATE, MOGRA ROAD, ,MUMBAI ,MAHARASHTRA  Pin:400 069",9820342308,info@sudipco.com
LT FOODS LTD,CURRY POWDER        ,W,L909,"4TH FLOOR, MVL i-PARK,SECTOR 15 ,GURGAON ,HARIYANA  Pin:122001",9812068160,namit.mehra@ltgroup.in
Sembi Trade International Pvt Ltd,CURRY POWDER        ,W,S3215,"813,6th Floor, Nizara Bonanza Building ,CHENNAI ,TAMIL NADU  Pin:600002",09488238686,sembitradeinternational@gmail.com
OMNIACTIVE HEALTH TECHNOLOGIES LTD,SPICE OILS & OLEORES,Y,O150,"UNIT NO.T-8B, 5TH FLOOR,PHOENIX HOUSE, A WING PHOENIX MILLS ,MUMBAI ,MAHARASHTRA  Pin:400 013",9819821883,s.patade@omniactives.com
SAMI LABS LIMITED,SPICE OILS & OLEORES,Y,S889,"19/1,  19/2 ,BANGALORE ,KARNATAKA  Pin:560058",9844079824,ashokrao@samilabs.com
CHENGUANG BIO-TECH (INDIA) PRIVATE LIMITED,SPICE OILS & OLEORES,Y,C482,"SY.NO.205,206 & 208MUDIGONDA VILLAGE & MANDAL ,KHAMMAM TO KODAD ROAD ,TELANGANA  Pin:507158",9440424905,indianchenguang@gmail.com
ARJUNA NATURAL PRIVATE LIMITED,SPICE OILS & OLEORES MINT OILS           ,Y,A511," ,ALWAYE,  ERNAKULAM ,KERALA  Pin:683 101",9847255235,hrd@arjunanatural.com
VIDYA HERBS PRIVATE LIMITED,SPICE OILS & OLEORES,Y,V553,"N-3-3VIDYA ,BANGALORE ,KARNATAKA  Pin:560078",9845297649,info@vidyaherbs.com
MANKO NATURAL FLAVOURS &#38 EXTRACTS PVT.LTD.,SPICE OILS & OLEORES,Y,M1005,"XI/400 F 400 GKINFRA SMALL INDUSTRIES PARK ,THRISSUR ,KERALA  Pin:680308",9496460866,info@mankospices.com
AROMATIC INGREDIENTS PVT.LTD.,SPICE OILS & OLEORES MINT OILS           ,Y,A1178,"DOOR NO- VIII/573 ,COCHIN ,KERALA  Pin:682 311",9745999837,info@aromaticingredients.in
GREENLEAF EXTRACTIONS PVT LTD,SPICE OILS & OLEORES MINT OILS           ,Y,G810,"3/150 B PULIKKAYATHEROOR NORTH ,ERNAKULAM ,KERALA  Pin:682 306",8943334017,accounts@greenleafextractions.com
UNIVERSAL OLEORESINS,SPICE OILS & OLEORES,Y,U009,"VIII/946, NAVARATNA HOUSEJAWAHAR ROAD ,COCHIN ,KERALA  Pin:682 002",9567855523,info@universaloleoresins.com
ENJAYES SPICES AND CHEMICAL OILS PVT. LTD.,SPICE OILS & OLEORES,Y,E008,"VII/434 SPICES HILLVALLICODE  PATHANAMTHITTA ,KOTTAYAM ,KERALA  Pin:689 656",8281830330,sales@enjayes.com
BIOEXTRACT,SPICE OILS & OLEORES,Y,B662,"SM 62, NGEF ANCILLARY INDUSTRIAL ESTATENEXT TO BHURUKA GASES LIMITED ,BANGALORE ,KARNATAKA  Pin:560048",09611877217,sales@bioextract.co.in
JASMINE CONCRETE  EXPORTS PVT LTD,SPICE OILS & OLEORES,Y,J332,"NO39 ,CHENNAI ,TAMIL NADU  Pin:600034",9443371241,murugesan.chitravel@jasmineindia.com
BHOOMI NATURAL PRODUCTS  &#38 EXPORTS PVT.LTD,SPICE OILS & OLEORES,Y,B642,"253ANUGRAHA 14th CROSS ROAD ,ERNAKULAM ,KERALA  Pin:682020",8089040650,mail@bhoominaturals.in
PRASAN SOLUTIONS INDIA PRIVATE LIMITED,SPICE OILS & OLEORES,Y,P966,"17 20 KINFRA BIOTECHNOLOGY AND IND ZONEOPP.GOVT. MED COLLEGE ,ERNAKULAM,KOCHI ,KERALA  Pin:683503",9746742385,sp1@prasonsolutions.com
INDO NACOP CHEMICALS LTD,SPICE OILS & OLEORES,Y,I174,"23-579VISHNUKUNDINA NAGAR ,VINUKONDA ,ANDHRA PRADESH  Pin:522647",9440968849,info.nacop@gmail.com
GESCHMACK FOOD INGREDIENT SOLUTIONS PVT.LTD,SPICE OILS & OLEORES MINT OILS           ,Y,G678,"IV/226 APOOMANGALAM PANCHAYAT ,THRISSUR ,KERALA  Pin:680688",9446764845,fd@geschmackfood.com
PIONEER EXTRACTS PVT.LTD.,SPICE OILS & OLEORES,Y,P1121,"NO.14 A, 2ND FLOOR,VICTORIA GARDENS, ,CHENNAI ,TAMIL NADU  Pin:600107",09344030549,pioneerextracts@yahoo.com
LIVLONG NUTRACEUTICALS LIMITED,SPICE OILS & OLEORES,Y,L267,"7/8,BANK ROAD ,ERNAKULAM (DIST) ,KERALA  Pin:683101",0484 4080400,mail@liv-long.com
VENUSS HERBO AROMATICS PRIVATE LIMITED,SPICE OILS & OLEORES,Y,V228,"NO. 2-CMUHAVOOR ROAD, SEITHUR ,RAJAPALAYAM, VIRUDHNAGAR DISTRICT ,TAMIL NADU  Pin:626121",7708001856,r.velusami@venuss.co.in
NATURESPRIME ORGANICS PRIVATE LTD,SPICE OILS & OLEORES,Y,N897,"ROOM NO.3/247JPARAPULLY BUILDING ,THRISSUR ,KERALA  Pin:680 652",9544737121,remyanim@gmail.com
AROMATIC AND ALLIED CHEMICALS,SPICE OILS & OLEORES MINT OILS           ,Y,A2521,"B 8, Industrial Estate, C.B. Ganj ,BAREILLY ,UTTAR PRADESH  Pin:243502",09412290048,info@aromaticandallied.com
THARAKAN AND COMPANY,SPICE OILS & OLEORES,Y,T463,"XVII / 349, 350, 351, 352, 353PARAMBIL BUILDINGS ,KOTTAYAM ,KERALA  Pin:686014",9446207691,agroproductsagencies@gmail.com
VENKATESH FOOD INDUSTRIES,SPICE OILS & OLEORES,Y,V616," ,CHHINDWARA ,MADHYA PRADESH  Pin:480002",8966902700,vfic.factory@gmail.com
BIOINGREDIA NATURAL PRIVATE LIMITED,SPICE OILS & OLEORES,Y,B904,"Suit B3Heavenly Plaza ,Kochi ,KERALA  Pin:682021",9995772973,a.mathew@bioingredia.com
ENOVATE BIOLIFE PVT LTD,SPICE OILS & OLEORES,Y,E402,"203MORYA LANDMARK I ,MUMBAI ,MAHARASHTRA  Pin:400053",7738394151,logistics@enovatebiolife.com
